WKT,fid,id,building_theme,classification,distinctive_name,feature_code
"POLYGON ((529985.13 182815.07,529978.77 182824.72,529975.32 182822.45,529981.68 182812.8,529985.13 182815.07))","169981",6B9B11D4-F2ED-4C63-A5E3-A500865600C8,Cultural Facility,Library,The British Library,"15024"
"POLYGON ((375174.19 378379.52,375165.6 378404.9,375143.33 378398.03,375142.99 378397.93,375152.02 378369.59,375154.8 378371.37,375174.19 378379.52))","169991",C13FBAF5-048A-4A3E-BC1F-7D67681896A1,Cultural Facility,Library,Knutsford Library,"15024"
"POLYGON ((366427.42 218650.54,366420.68 218626.5,366430.46 218623.76,366437.3 218648.16,366433.39 218649.49,366427.61 218651.11,366427.42 218650.54))","170032",ED97AC88-28C6-4D6A-B677-7015F50EA936,Cultural Facility,Library,Mitcheldean Community Library,"15024"
"POLYGON ((525864.82 134629.29,525844.92 134629.29,525844.85 134620.1,525852.6 134620.1,525852.5 134603.4,525864.6 134603.4,525864.82 134629.29))","170085",099A66CA-1947-42D2-891A-5BF24F15A8CD,Cultural Facility,Library,Broadfield Library,"15024"
"POLYGON ((545163.42 267817.9,545171.68 267830.12,545161.72 267836.68,545153.52 267824.71,545163.42 267817.9))","170345",7DFB788D-6C64-4C5A-8F1E-6F23A0E1FA89,Cultural Facility,Library,Cottenham Library,"15024"
"POLYGON ((309890.77 95487.12,309907.26 95481.68,309910.85 95492.57,309894.36 95498.01,309890.77 95487.12))","170469",664B32B0-B8C2-4B63-A80E-980DB7A8588A,Cultural Facility,Library,,"15024"
"POLYGON ((436364.12 539537.63,436355.26 539533.22,436362.77 539518.09,436371.64 539522.49,436364.12 539537.63))","170527",D63B24F8-4542-490F-96B3-BADD79CC56C7,Cultural Facility,Library,Thornley Library,"15024"
"POLYGON ((337099.55 387258.48,337105.75 387267.8,337093.52 387275.97,337098.03 387282.73,337085.09 387291.37,337074.38 387275.27,337099.55 387258.48))","170553",2EC3C6B9-D21E-4EDB-8493-CF2FE91F755C,Cultural Facility,Library,Sefton Park Library,"15024"
"POLYGON ((393382.88 402769.11,393372.13 402782.06,393365.5 402776.51,393348.6 402796.85,393320.77 402773.74,393348.32 402740.52,393382.88 402769.11),(393348.11 402772.48,393343.67 402777.7,393348.37 402781.69,393352.81 402776.48,393348.11 402772.48))","170557",42E67AC6-278C-4DEC-9685-5A48344211C1,Cultural Facility,Library,Fitton Hill Library,"15024"
"POLYGON ((375645.98 399263.04,375642.21 399258.87,375646.11 399255.34,375649.88 399259.5,375645.98 399263.04))","170608",9C3B42AD-6CF9-49EB-9679-9FF9A4790A68,Cultural Facility,Library,Winton Library,"15024"
"POLYGON ((424087.75 529641.7,424071.16 529606.28,424086.42 529598.85,424103.21 529634.39,424087.75 529641.7))","170618",8FBACEDE-CEF4-42F3-B95E-88EDB052291A,Cultural Facility,Library,Coundon Library,"15024"
"POLYGON ((401159.65 425776.48,401170.8 425780.6,401167.65 425789.12,401156.5 425785.0,401159.65 425776.48))","170803",CA782716-34D0-4CA3-8DCB-7F383510DADF,Cultural Facility,Library,Mytholmroyd Library,"15024"
"POLYGON ((445887.59 523755.95,445886.47 523750.02,445878.25 523748.51,445881.67 523729.67,445909.77 523734.83,445911.91 523729.04,445914.1 523728.38,445914.63 523728.31,445915.27 523728.33,445915.98 523728.47,445919.57 523729.87,445923.83 523730.65,445927.13 523748.48,445887.59 523755.95))","170821",1C0BEA92-AD99-46C5-A737-EB4627CFB8A3,Cultural Facility,Library,Billingham Library and Customer Service Centre,"15024"
"POLYGON ((399291.15 293543.15,399287.9 293550.9,399280.83 293547.89,399292.22 293521.47,399298.8 293524.25,399295.45 293532.05,399305.12 293536.14,399300.41 293547.09,399291.15 293543.15))","170921",14B7634F-EA46-4345-AB78-039973E42062,Cultural Facility,Library,Hill Top Library,"15024"
"POLYGON ((429063.9 514674.56,429043.01 514674.76,429038.71 514669.79,429056.3 514603.55,429060.9 514600.9,429073.16 514604.55,429059.87 514658.07,429063.55 514659.26,429063.9 514674.56))","171023",83A5CB37-FC79-45C6-ABC9-DE27A8AFA7C3,Cultural Facility,Library,Darlington Library,"15024"
"POLYGON ((278237.54 675850.26,278253.05 675859.45,278245.5 675872.15,278230.05 675862.95,278237.54 675850.26))","171053",E0481D28-5595-406A-9915-9A277977416E,Cultural Facility,Library,,"15024"
"POLYGON ((413322.24 282217.17,413331.41 282206.26,413340.0 282204.95,413346.39 282210.68,413333.25 282226.12,413322.24 282217.17))","171071",41012186-D0A5-492F-8997-E184DCAFD214,Cultural Facility,Library,Olton Library,"15024"
"POLYGON ((522473.51 165803.62,522489.46 165791.97,522497.74 165803.31,522481.79 165814.95,522473.51 165803.62))","171113",A57553A2-CDE9-4B73-8CDE-C4F6BB191315,Cultural Facility,Library,Worcester Park Library,"15024"
"POLYGON ((279738.46 655187.44,279706.77 655220.42,279665.6 655180.85,279697.29 655147.87,279738.46 655187.44),(279690.15 655170.14,279697.0 655176.72,279707.39 655165.9,279700.55 655159.32,279690.15 655170.14))","171141",8D5430B1-C7D7-4D50-84E9-63CAF137496F,Cultural Facility,Library,,"15024"
"POLYGON ((578260.59 205208.67,578253.79 205197.72,578258.54 205194.77,578265.34 205205.73,578260.59 205208.67))","171221",4C979C30-1FD1-4CBB-9927-7775E90B5206,Cultural Facility,Library,Danbury Library,"15024"
"POLYGON ((451134.16 206137.7,451080.09 206047.21,451095.89 206037.47,451103.99 206035.83,451151.4 206112.44,451150.73 206127.85,451134.16 206137.7))","171299",973F0266-7202-4275-9A7C-A055EAB9ED0C,Cultural Facility,Library,Oxford Central Library,"15024"
"POLYGON ((418086.23 346562.96,418088.83 346536.11,418098.42 346537.03,418097.23 346549.25,418119.73 346553.52,418118.22 346567.91,418086.23 346562.96))","171381",3BCC390C-AAA4-460B-AFDF-199F4C553E26,Cultural Facility,Library,Ashbourne Library,"15024"
"POLYGON ((392241.14 387010.68,392232.62 386988.7,392242.75 386985.45,392251.66 386981.57,392259.94 387003.26,392241.14 387010.68),(392251.63 387000.91,392249.54 386995.29,392245.51 386996.79,392247.6 387002.41,392251.63 387000.91))","171412",8D9EF264-FA67-4612-900F-89482177BC83,Cultural Facility,Library,Hazel Grove Library,"15024"
"POLYGON ((428596.68 529613.75,428581.05 529618.36,428578.29 529608.98,428593.92 529604.37,428596.68 529613.75))","171443",CD777CDC-C50A-41F8-B1B1-137FFEDC5429,Cultural Facility,Library,Chilton Library,"15024"
"POLYGON ((499872.36 273027.11,499867.29 273015.78,499871.29 273011.78,499869.49 273007.88,499870.7 273000.45,499878.99 273000.08,499882.19 273002.58,499889.46 273019.5,499872.36 273027.11))","171463",83921E82-B623-48F8-ABFD-9D03E3D43E43,Cultural Facility,Library,Raunds Library,"15024"
"POLYGON ((546336.78 166203.5,546348.3 166231.05,546335.85 166236.25,546321.88 166202.91,546334.32 166197.71,546336.78 166203.5))","171667",0A07D477-4D3E-4246-8668-B2B07778FFE6,Cultural Facility,Library,Orpington Library,"15024"
"POLYGON ((329794.99 98488.6,329809.28 98486.08,329810.52 98493.49,329796.3 98496.0,329794.99 98488.6))","171679",9DB13143-3C64-48A4-80F1-DFB5A073E595,Cultural Facility,Library,,"15024"
"POLYGON ((505201.97 102166.0,505182.25 102167.5,505180.5 102144.8,505200.2 102143.15,505201.97 102166.0))","171774",499FF2E7-FE01-4DAC-8EC8-ADD9CFB2D3FD,Cultural Facility,Library,,"15024"
"POLYGON ((448029.18 129784.27,448017.47 129782.36,448013.79 129802.99,448001.66 129804.93,448003.22 129795.92,447990.56 129793.9,447999.16 129741.98,448035.78 129747.96,448029.18 129784.27))","171843",A3FBADC7-24F8-4C78-BAEF-FD7399502388,Cultural Facility,Library,The Discovery Centre,"15024"
"POLYGON ((386715.81 395759.67,386695.62 395744.15,386718.51 395713.15,386738.65 395728.71,386715.81 395759.67))","171975",EAFBC242-7C8A-485E-B01C-050E6290998F,Cultural Facility,Library,Longsight Library,"15024"
"POLYGON ((428775.32 532852.42,428779.25 532839.94,428794.2 532844.48,428790.51 532856.71,428775.32 532852.42))","172123",1469F68E-D228-417C-8F98-7C2AD89E5365,Cultural Facility,Library,Ferryhill Library,"15024"
"POLYGON ((464910.63 102379.15,464888.25 102376.82,464890.16 102367.14,464913.8 102369.6,464913.73 102370.31,464911.59 102370.11,464910.63 102379.15))","172243",7F6E1B3E-7C1E-462C-84E6-C01414C7530F,Cultural Facility,Library,7 9,"15024"
"POLYGON ((324448.48 90069.31,324425.22 90054.97,324432.02 90043.23,324435.41 90045.97,324455.18 90058.4,324448.48 90069.31))","172313",61F8D954-FBE7-432F-93A2-E31A46F22CB0,Cultural Facility,Library,,"15024"
"POLYGON ((529045.94 185100.61,529014.33 185104.77,529012.7 185084.55,529042.54 185080.32,529042.59 185080.31,529045.94 185100.61))","172364",E09AA63D-695C-4EF4-AEFC-0994EE5BA260,Cultural Facility,Library,Kentish Town Library,"15024"
"POLYGON ((379902.34 350777.42,379883.14 350779.63,379881.85 350768.39,379901.05 350766.18,379902.34 350777.42))","172491",4C5B420C-E319-46AE-AFAA-DE2FD67CB7BF,Cultural Facility,Library,Audley Community Library,"15024"
"POLYGON ((439002.9 363503.93,439004.43 363492.43,439022.62 363495.02,439021.07 363506.53,439002.9 363503.93))","172500",63CBCD3A-D34C-4A02-B068-69F8CA4DAB81,Cultural Facility,Library,Clay Cross Library,"15024"
"POLYGON ((582238.77 214691.05,582204.25 214715.26,582195.66 214702.72,582229.59 214678.94,582238.77 214691.05))","172668",DDE97656-BE3B-4B10-9033-93027517CC60,Cultural Facility,Library,Witham Library,"15024"
"POLYGON ((330559.08 149280.75,330539.95 149274.05,330547.02 149254.32,330566.16 149261.13,330559.08 149280.75))","172673",0037F4F8-9D82-4B89-ABBE-84C53110BCF7,Cultural Facility,Library,Burnham-on-Sea Library,"15024"
"POLYGON ((392500.5 395343.1,392495.94 395358.18,392487.9 395355.75,392492.46 395340.67,392500.5 395343.1))","172688",0496E13A-778A-4096-B4C3-3643876FE055,Cultural Facility,Library,,"15024"
"POLYGON ((253038.72 663836.61,253036.78 663821.54,253055.45 663819.2,253054.25 663809.75,253059.65 663809.1,253060.8 663818.35,253070.25 663817.15,253072.17 663832.42,253038.72 663836.61))","172710",7BE2B27A-4038-4B34-BB4D-A755E8159F20,Cultural Facility,Library,,"15024"
"POLYGON ((468276.02 293745.99,468267.6 293731.46,468274.6 293727.46,468282.91 293742.0,468276.02 293745.99))","172720",37CDE51C-F557-45F0-A526-6E05A7592C8C,Cultural Facility,Library,Kibworth Library,"15024"
"POLYGON ((331880.84 439631.55,331880.85 439631.55,331882.96 439619.67,331882.78 439619.64,331883.45 439615.5,331883.69 439615.54,331884.55 439610.29,331884.31 439610.25,331853.72 439605.36,331856.69 439586.78,331898.24 439593.42,331894.6 439616.11,331899.36 439620.51,331910.54 439616.89,331938.97 439577.55,331946.43 439582.99,331952.38 439574.99,331965.95 439584.86,331958.03 439595.52,331951.06 439603.11,331944.82 439608.64,331938.2 439613.94,331940.7 439620.92,331947.28 439620.64,331956.63 439621.13,331961.52 439621.86,331971.01 439624.16,331963.48 439650.06,331904.94 439632.13,331888.21 439658.33,331876.93 439656.59,331879.81 439637.88,331880.84 439631.55))","172738",C669533A-7974-41E2-9073-3FF0F38AC419,Cultural Facility,Library,Moor Park Library,"15024"
"POLYGON ((304576.6 228415.0,304589.25 228420.73,304589.78 228427.79,304583.29 228428.84,304579.3 228433.97,304580.26 228439.96,304576.57 228439.95,304576.56 228447.03,304569.64 228444.31,304563.1 228445.39,304560.88 228431.72,304555.03 228395.65,304576.61 228405.3,304576.6 228415.0))","172839",4AD79F98-98EF-4F53-B240-2ACD5C27788F,Cultural Facility,Library,Y Gaer,"15024"
"POLYGON ((380447.96 405600.01,380454.44 405578.39,380484.47 405587.4,380477.98 405609.07,380447.96 405600.01),(380465.39 405594.73,380467.16 405589.0,380461.49 405587.25,380459.73 405592.99,380465.39 405594.73))","172935",5938AD63-1D25-4A72-AFE7-A557F736EEB4,Cultural Facility,Library,Whitefield Library and Adult Education Centre,"15024"
"POLYGON ((392344.9 222660.58,392342.35 222642.77,392352.15 222641.39,392353.5 222650.7,392367.6 222648.7,392368.8 222657.15,392344.9 222660.58))","172983",0102337B-B5C5-4C16-BF04-87D4599DC20D,Cultural Facility,Library,Hesters Way Library,"15024"
"POLYGON ((360291.55 174257.83,360301.89 174257.59,360306.33 174261.6,360259.83 174312.85,360246.96 174301.1,360287.44 174256.47,360291.55 174257.83))","173050",AB64EAC2-8269-4040-B514-345598CC469B,Cultural Facility,Library,Junction 3,"15024"
"POLYGON ((441727.24 334679.74,441730.46 334692.27,441715.57 334696.09,441712.34 334683.56,441727.24 334679.74))","173125",1018530B-7F6B-48F4-B946-F90B23D29AA5,Cultural Facility,Library,Borrowash Library,"15024"
"POLYGON ((293820.93 668855.49,293811.14 668835.86,293803.14 668839.83,293790.93 668828.31,293802.46 668822.02,293837.25 668804.55,293843.54 668817.68,293861.83 668808.54,293872.46 668829.89,293820.93 668855.49))","173244",F8F4C846-A473-4BB0-8E20-25CC51910244,Cultural Facility,Library,,"15024"
"POLYGON ((381056.2 422739.68,381054.35 422745.8,381047.33 422749.13,381034.55 422748.2,381036.24 422727.75,381035.29 422725.61,381043.68 422721.91,381045.9 422722.4,381060.8 422731.14,381056.2 422739.68))","173293",75F568EA-F363-4CE3-A93F-E6222AE1BE81,Cultural Facility,Library,Rawtenstall Library,"15024"
"POLYGON ((545638.15 187190.1,545642.0 187177.1,545642.21 187177.16,545648.2 187179.1,545644.39 187191.95,545638.15 187190.1))","173307",2AAA4791-2F29-47C1-98C6-0F012DEA5016,Cultural Facility,Library,Seven Kings Library,"15024"
"POLYGON ((530032.69 180699.76,530032.66 180699.76,530032.5 180702.4,529994.26 180700.16,529996.8 180690.5,530033.1 180692.62,530032.69 180699.76))","173609",AC70B6A6-342C-4936-B412-6D07C8C2D0AB,Cultural Facility,Library,Charing Cross Library,"15024"
"POLYGON ((431485.27 319243.13,431493.69 319236.8,431506.1 319252.77,431497.73 319259.59,431485.27 319243.13))","173839",F7CE5761-4A11-4D46-81CC-CD6125605D6B,Cultural Facility,Library,Woodville Library,"15024"
"POLYGON ((571611.46 189486.67,571594.63 189481.76,571598.44 189468.85,571628.45 189477.55,571624.77 189490.33,571611.52 189486.48,571611.46 189486.67))","173863",57090EF3-7CF8-4E2D-B53F-61D69419AE07,Cultural Facility,Library,Fryerns Library,"15024"
"POLYGON ((394759.6 222528.4,394716.2 222563.0,394701.87 222545.63,394743.23 222509.75,394743.44 222509.57,394759.79 222528.25,394759.6 222528.4))","173870",134C07AF-A517-4AC2-9AE3-8873DD4D26AB,Cultural Facility,Library,The Library,"15024"
"POLYGON ((532453.24 181417.6,532453.24 181417.58,532445.15 181417.65,532444.4 181417.65,532444.4 181417.66,532444.19 181426.36,532418.64 181426.09,532420.01 181338.82,532423.78 181334.71,532438.48 181335.31,532437.9 181353.99,532437.83 181356.3,532438.65 181356.35,532440.36 181354.64,532442.85 181355.3,532448.25 181356.73,532448.25 181362.58,532437.68 181363.46,532437.55 181368.65,532437.54 181369.23,532478.64 181370.01,532478.55 181378.16,532464.1 181377.97,532463.26 181417.53,532453.24 181417.6))","173905",421D45FD-F44D-4FA8-88CD-CF3EE7463003,Cultural Facility,Library,Guildhall Library,"15024"
"POLYGON ((518774.43 177659.88,518772.5 177658.75,518767.35 177667.55,518768.39 177668.16,518769.9 177667.68,518763.86 177678.09,518721.02 177653.4,518703.52 177643.13,518730.02 177597.29,518776.99 177624.67,518782.63 177614.71,518796.13 177622.51,518774.43 177659.88),(518719.2 177636.45,518760.63 177660.8,518763.3 177656.07,518722.05 177631.63,518719.2 177636.45))","173947",7883A57D-89A8-4E47-8957-C9F2F5407EA0,Cultural Facility,Library,Herbarium Library,"15024"
"POLYGON ((580730.99 219783.36,580712.24 219777.53,580724.94 219736.8,580743.67 219742.65,580730.99 219783.36))","174026",64E1948D-47B5-4C0E-89BD-6FC874C46D5E,Cultural Facility,Library,,"15024"
"POLYGON ((233188.94 84439.46,233181.9 84447.88,233159.77 84429.39,233166.82 84420.94,233188.94 84439.46))","174399",1B7A4B95-F0C5-4A26-A1D9-767FA8B067A1,Cultural Facility,Library,,"15024"
"POLYGON ((441817.72 112258.11,441833.75 112257.91,441833.75 112258.0,441878.19 112257.46,441878.44 112298.43,441851.94 112298.73,441851.86 112288.77,441800.51 112289.32,441800.6 112299.26,441773.6 112299.66,441772.95 112259.05,441791.07 112258.8,441791.07 112258.44,441798.55 112258.35,441798.55 112258.65,441817.72 112258.45,441817.72 112258.11))","174535",EBB19952-5CDA-4FA4-BC74-55C7B92EC5B8,Cultural Facility,Library,Southampton Central Library,"15024"
"POLYGON ((339807.05 384958.49,339820.43 384974.83,339799.33 384992.1,339786.19 384975.98,339807.05 384958.49))","174594",F3BF49F3-BED0-4485-B6CF-4DC2495DF380,Cultural Facility,Library,Garston Library,"15024"
"POLYGON ((259450.61 281692.15,259407.55 281689.94,259408.04 281680.31,259451.1 281682.52,259450.61 281692.15))","174609",E4A02100-DB4B-4F3C-8A29-9D6CEC4C6F02,Cultural Facility,Library,Llyfrgell Genedlaethol Cymru/National Library of Wales,"15024"
"POLYGON ((538717.98 168631.17,538733.09 168621.18,538738.55 168629.45,538723.45 168639.43,538717.98 168631.17))","174670",171B9986-1A64-4FCD-A75A-98F1FB448056,Cultural Facility,Library,Shortlands Library,"15024"
"POLYGON ((374811.74 431019.39,374798.61 431017.72,374800.17 431005.51,374813.3 431007.18,374811.74 431019.39))","174735",1BB1F0AF-BFEA-40D1-8478-26797060DB54,Cultural Facility,Library,,"15024"
"POLYGON ((364022.87 116710.74,364040.97 116713.86,364039.94 116719.68,364039.93 116719.68,364038.48 116727.88,364037.48 116733.46,364019.39 116730.23,364022.87 116710.74))","174738",16063B5E-28DA-4ABB-B2D1-63CB87519F8A,Cultural Facility,Library,,"15024"
"POLYGON ((276642.13 562531.46,276627.72 562542.36,276621.92 562534.7,276636.28 562523.8,276642.13 562531.46))","174913",16570A59-F802-4781-AAFF-5080878FFB21,Cultural Facility,Library,Castle Douglas Library,"15024"
"POLYGON ((284922.49 378904.79,284934.26 378920.68,284921.14 378930.28,284906.04 378910.12,284916.72 378902.21,284919.24 378900.42,284922.49 378904.79))","174927",BA7465D1-E2AB-4CF4-A4A4-B2818F391D5D,Cultural Facility,Library,Colwyn Bay Library,"15024"
"POLYGON ((406435.86 95321.88,406447.76 95325.14,406442.19 95345.55,406430.28 95342.3,406435.86 95321.88))","175019",B8FDA703-36AB-4315-B52B-1A4B2A5D9C54,Cultural Facility,Library,,"15024"
"POLYGON ((603930.75 221833.03,603928.95 221815.06,603938.0 221814.16,603939.79 221832.12,603930.75 221833.03))","175075",19BA1DEE-8655-4F15-9CE5-E5CB97ABD546,Cultural Facility,Library,Wivenhoe Library,"15024"
"POLYGON ((518462.2 171080.7,518452.68 171085.54,518452.96 171088.56,518451.11 171091.47,518447.83 171092.25,518444.49 171090.16,518466.34 171055.1,518481.8 171064.95,518478.31 171070.43,518471.13 171066.06,518462.2 171080.7))","175151",AB9FD87F-8B46-486B-A1B1-57D8A154F8EA,Cultural Facility,Library,Tudor Hall,"15024"
"POLYGON ((546021.05 210588.28,546019.34 210593.63,545995.61 210584.83,546002.15 210575.8,546021.05 210588.28))","175196",42D79F4C-BC13-424A-9DB4-F8C74EC44C8E,Cultural Facility,Library,Mark Hall Library,"15024"
"POLYGON ((325630.28 673481.8,325616.8 673477.5,325618.5 673471.88,325618.51 673471.88,325621.31 673462.59,325606.01 673457.89,325614.19 673429.18,325643.45 673438.32,325630.28 673481.8))","175215",C80F2CF6-11D4-49B6-9C85-02EAFAD82C4E,Cultural Facility,Library,Central Public Library,"15024"
"POLYGON ((384684.66 255072.34,384664.89 255099.32,384650.41 255117.81,384618.88 255109.79,384618.67 255086.35,384624.03 255064.82,384642.65 255040.36,384684.66 255072.34))","175410",D4E06C24-AAD7-473C-9176-B9729DC5B6D6,Cultural Facility,Library,The Hive,"15024"
"POLYGON ((416166.28 433118.8,416163.53 433116.98,416170.19 433106.91,416174.95 433109.87,416175.15 433110.0,416168.4 433120.2,416167.31 433119.48,416166.3 433118.8,416166.28 433118.8))","175442",F907DFA9-2EF0-46DB-B8DA-D984543BB3ED,Cultural Facility,Library,,"15024"
"POLYGON ((368899.07 154765.85,368891.76 154777.73,368878.03 154769.31,368885.36 154757.4,368899.07 154765.85))","175502",0E524168-88B2-4968-8FFF-0A9B2F97BAF5,Cultural Facility,Library,Radstock Library,"15024"
"POLYGON ((441729.29 384813.62,441711.47 384830.65,441706.89 384825.58,441717.71 384815.67,441705.35 384802.18,441713.95 384794.38,441729.63 384811.43,441729.29 384813.62))","175517",E10D4305-6B6E-41AA-9EF4-AE9689571E77,Cultural Facility,Library,Woodhouse community Hub and Library,"15024"
"POLYGON ((420127.63 565429.88,420104.26 565440.52,420099.06 565428.97,420122.21 565418.38,420127.63 565429.88))","175640",B6208D8B-DEC2-4543-A1DC-2204E02DB0AA,Cultural Facility,Library,Denton Burn Library,"15024"
"POLYGON ((291833.46 93990.58,291831.0 94003.65,291825.15 94003.6,291824.15 94008.25,291792.59 94001.74,291788.18 94000.84,291788.01 94001.67,291792.41 94002.58,291791.54 94006.8,291778.1 94016.86,291776.34 94012.25,291776.46 94011.62,291776.07 94011.54,291727.0 94001.1,291729.34 93991.12,291768.87 93999.66,291775.56 93968.22,291749.16 93962.7,291751.86 93949.81,291747.88 93940.0,291756.09 93932.74,291761.49 93933.93,291765.67 93944.04,291761.27 93951.97,291760.74 93954.72,291788.04 93960.16,291784.97 93975.72,291811.78 93981.23,291820.86 93939.02,291795.24 93933.49,291793.5 93941.45,291782.43 93939.07,291795.76 93876.26,291750.97 93866.94,291758.28 93832.87,291747.3 93830.45,291750.53 93815.38,291795.52 93825.04,291793.8 93833.56,291773.33 93829.18,291767.83 93854.51,291800.53 93861.58,291808.38 93824.72,291819.49 93827.05,291799.77 93920.73,291836.01 93928.41,291832.53 93944.79,291831.4 93950.15,291874.42 93954.54,291879.11 93933.08,291883.93 93921.18,291905.11 93926.4,291905.46 93939.84,291903.75 93947.94,291918.19 93951.01,291912.27 93978.81,291923.71 93981.36,291928.33 93981.27,291919.73 94021.82,291869.81 94010.88,291870.73 94006.67,291863.87 94006.53,291834.39 94010.82,291834.09 94008.27,291837.43 93991.33,291833.46 93990.58),(291885.22 93957.87,291882.16 93972.1,291892.98 93974.44,291896.57 93957.82,291885.22 93957.87))","175655",10CE0601-51A0-48C2-9323-88B817462A99,Cultural Facility,Library,Forum Library,"15024"
"POLYGON ((444107.23 513949.71,444106.06 513891.7,444146.49 513871.96,444150.73 513872.72,444135.91 513954.89,444107.23 513949.71))","175668",BB6C8B03-A80A-47C0-ABF8-87496D4DEBD3,Cultural Facility,Library,Ingleby Barwick Library,"15024"
"POLYGON ((460181.42 314960.4,460178.8 314971.58,460169.9 314969.5,460172.52 314958.32,460181.42 314960.4))","175692",CF67052F-D162-4F6F-84FC-C07448EBAE10,Cultural Facility,Library,Sileby Community Library,"15024"
"POLYGON ((527008.1 409360.45,527009.65 409334.55,527038.15 409336.7,527036.4 409361.75,527008.1 409360.45))","175813",0026D934-A1A7-48B6-A0A6-2FA62FF36225,Cultural Facility,Library,Grimsby Central Library,"15024"
"POLYGON ((335988.62 698156.63,335979.37 698164.25,335972.09 698155.48,335981.1 698147.8,335988.62 698156.63))","175834",B5B7183E-A724-40EC-A9A9-735F2F5763DF,Cultural Facility,Library,Buckhaven Library,"15024"
"POLYGON ((443301.95 365893.19,443275.4 365874.66,443284.24 365861.9,443311.01 365880.14,443301.95 365893.19))","175905",B49A912E-C152-4C34-886B-D36CFA260C13,Cultural Facility,Library,Holmewood Library,"15024"
"POLYGON ((379347.14 394398.69,379351.46 394402.72,379351.51 394426.64,379325.0 394427.2,379325.15 394409.55,379325.24 394398.52,379347.14 394398.69))","175946",146F3EA7-7EAB-4D17-B07B-579172D41FAD,Cultural Facility,Library,Stretford,"15024"
"POLYGON ((414269.03 431381.05,414250.04 431388.79,414240.25 431364.89,414259.21 431357.13,414269.03 431381.05))","176018",B8B01515-EEBD-42D7-82FE-A8D94D7EEA9A,Cultural Facility,Library,Great Horton Library,"15024"
"POLYGON ((485449.19 93563.49,485449.06 93564.89,485448.7 93566.24,485448.11 93567.51,485447.31 93568.65,485446.31 93569.65,485445.17 93570.45,485443.9 93571.04,485442.55 93571.4,485441.15 93571.53,485439.75 93571.4,485438.4 93571.04,485437.13 93570.45,485435.99 93569.65,485434.99 93568.65,485434.19 93567.51,485433.6 93566.24,485433.24 93564.89,485433.12 93563.49,485433.24 93562.09,485433.6 93560.74,485434.19 93559.47,485434.99 93558.33,485435.99 93557.33,485437.13 93556.53,485438.4 93555.94,485439.75 93555.58,485441.15 93555.46,485442.55 93555.58,485443.9 93555.94,485445.17 93556.53,485446.31 93557.33,485447.31 93558.33,485448.11 93559.47,485448.7 93560.74,485449.06 93562.09,485449.19 93563.49))","176120",B5A793AA-F125-4CC7-BAAF-D112BA0E368C,Cultural Facility,Library,,"15024"
"POLYGON ((210565.9 83733.8,210571.9 83730.1,210580.9 83744.3,210574.9 83748.0,210565.9 83733.8))","176141",DD730DD8-EAA4-4026-9775-2438444601F8,Cultural Facility,Library,,"15024"
"POLYGON ((444555.76 327168.92,444552.21 327158.12,444567.88 327152.97,444571.43 327163.76,444555.76 327168.92))","176373",3B26C465-2063-4398-AB8C-9149ACDDFDC7,Cultural Facility,Library,Castle Donington Library,"15024"
"POLYGON ((570148.23 158460.34,570147.2 158441.3,570169.6 158440.15,570170.61 158459.34,570148.23 158460.34))","176503",A9991F81-DEBB-481D-80C9-4693C0A7632B,Cultural Facility,Library,Larkfield Library,"15024"
"POLYGON ((334202.66 363707.18,334211.45 363716.54,334202.36 363725.07,334193.58 363715.65,334202.66 363707.18))","176533",628A76C8-0DE7-4D8E-8E34-3A8CBD26CB73,Cultural Facility,Library,Broughton Library,"15024"
"POLYGON ((599054.34 263629.67,599055.98 263640.09,599046.66 263641.56,599045.02 263631.14,599054.34 263629.67))","176916",E685F9E4-D3D7-4241-A047-C6FA89F28B98,Cultural Facility,Library,Elmswell Memorial Library,"15024"
"POLYGON ((339824.99 334877.7,339820.2 334852.93,339840.54 334849.29,339845.3 334873.87,339824.99 334877.7))","177115",4E11393F-53A2-4EFB-87AE-A17975899D2A,Cultural Facility,Library,Ellesmere Community Centre and Library,"15024"
"POLYGON ((303877.16 251077.2,303850.51 251091.24,303840.44 251072.11,303867.09 251058.05,303877.16 251077.2))","177256",2AC1441D-E50C-4AEF-A882-6A55E63E0C20,Cultural Facility,Library,,"15024"
"POLYGON ((407650.05 278816.8,407630.58 278820.7,407624.77 278816.61,407622.12 278803.25,407642.82 278799.21,407647.12 278801.89,407650.05 278816.8))","177284",FFE3AFDE-18D3-4D98-BE32-C6A8C768F79F,Cultural Facility,Library,Druids Heath Library,"15024"
"POLYGON ((285635.08 694829.55,285672.86 694799.54,285712.2 694849.18,285722.26 694841.19,285731.06 694852.26,285683.25 694890.24,285635.08 694829.55),(285668.63 694830.91,285677.8 694842.47,285684.77 694836.94,285675.59 694825.36,285668.63 694830.91))","177326",896CD590-201C-4D59-AA6A-82459D68C494,Cultural Facility,Library,Tullibody Library,"15024"
"POLYGON ((470385.05 113187.43,470372.75 113180.72,470381.58 113164.38,470387.35 113167.5,470383.09 113175.31,470389.69 113178.94,470385.05 113187.43))","177446",E0E14144-405A-481F-807C-05F4BD422B37,Cultural Facility,Library,Horndean Library,"15024"
